EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
426457,TEHAMA CO.,GERBER,2/19/2013,1328,Tornado, ,EF0,0,0,20000,0,CA,PST-8, ,70963,C,103,STO,0,0,Public, ,0.5,50,0,ENE,0,SE,GERBER,2/19/2013,1331,40.0531,-122.1431,40.0464,-122.1467,"The public reported a landspout tornado at approximately 1:30pm near Gerber, CA.  This tornado touched down in a farmland south of Worthington Ave. and tracked from northeast to southwest, hitting the east side of a large barn and destroying the roofing structure of the eastern side. The tornado scattered the metal roof shingles and wood pieces up to 200 ft away to both the northeast and southwest. Based on damage, the NWS tornado survey rated it as an EF0 with an estimation of 74 mph. Images and video confirmed that this tornado was a landspout.","A deep, cold winter storm hit northern California after nearly 2 months of relatively dry weather pattern. This system began in the early morning hours of Feb. 19th and continued through the evening. This brought a significant amount of snowfall to the Sierra foothills and up to 10-12 of snow in the higher Sierra. A multi-car pile-up occurred due to the snow amounts. Furthermore, this system produced two landspout tornadoes in the Central Valley, and several funnel clouds, gustnados, and small hail were reported. Rainfall amounts ranged between 0.5 to 0.50 for the lower elevations.",105
426458,COLUSA CO.,MAXWELL,2/19/2013,1400,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,70963,C,11,STO,0,0,Public, ,0.26,50,4,SW,4,SW,MAXWELL,2/19/2013,1401,39.2448,-122.2564,39.243,-122.2521,A brief landspout tornado was reported by the public and verified as a landspout by video footage. This tornado was rated as an EF0 that occurred at approximately 2PM in a field south of Fairview Rd by Danley Rd. No damage and no injuries were associated with this tornado.,"A deep, cold winter storm hit northern California after nearly 2 months of relatively dry weather pattern. This system began in the early morning hours of Feb. 19th and continued through the evening. This brought a significant amount of snowfall to the Sierra foothills and up to 10-12 of snow in the higher Sierra. A multi-car pile-up occurred due to the snow amounts. Furthermore, this system produced two landspout tornadoes in the Central Valley, and several funnel clouds, gustnados, and small hail were reported. Rainfall amounts ranged between 0.5 to 0.50 for the lower elevations.",106
439895,TEHAMA CO.,(RBL)RED BLUFF MUNI,4/4/2013,1759,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,72899,C,103,STO,0,0,Public, ,0.82,50,2,E,2,SE,RED BLUFF,4/4/2013,1801,40.1541,-122.219,40.158,-122.2043,Public reported a brief tornado with visible debris cloud in an empty field south of Shasta College. Tornado duration was approximately 2 minutes. This tornado was rated an EF0 with no known damage.,"A Pacific storm moved through California on Thursday that brought a few inches of snow to the mountains, and moderate to strong showers over the valley and foothills. Thursday evening, a supercell developed in Tehama County that produced heavy rain, hail, funnel clouds, and a tornado that touched down near Red Bluff, CA.",107
510101,KERN CO.,JASTRO,5/6/2013,1810,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,75750,C,29,HNX,0,0,Public, ,0.44,15,1,E,1,SSE,OIL JCT,5/6/2013,1812,35.3773,-119.0456,35.38,-119.0427,A tornado occurred on the west side of Bakersfield.  It was weak and short lived.  The location was near the intersection of Stockdale Hwy and Old River Rd.  No damage was reported and it was rated an EF0.,"May began warm and dry. Humidities were in the teens across the mountains of Kern and Tulare Counties on May 1st through the 3rd, and as highs in the southern San Joaquin Valley climbed into the mid 90s on the 2nd, relative humidities in the south end of the Valley fell to 10 percent or lower for several hours.||An upper-level low approached central California on May 4th. The southerly flow ahead of the low funneled through the passes and canyons of the Temblors, Diablo Range and the Tehachapi Mountains. This created gusty winds along the west side of the San Joaquin Valley that persisted from the afternoon of the 4th through the evening of 5th. Winds gusted to 51 mph at Sunflower Valley, and to 50 mph at Panoche Road. A gust to 59 mph was measured at the California Highway Patrol Weigh Station at the base of the Grapevine during the late afternoon of May 5th.|Winds also gusted to 45 mph at Meadows Field, Bakersfield during this time. The gust at Meadows Field tied the highest gust on record at Bakersfield for May, last occurring on May 23rd, 1990.||The upper-level low moved to off Monterey Bay on the evening of May 5th. In addition to the gusty winds generated by the cyclonic circulation, the low also spun subtropical moisture into central California, and as a series of upper-level disturbances rotated around the low, they triggered showers and thunderstorms across the region on the 6th. One of the thunderstorms spawned a tornado that touched down at 7:10 PM on May 6th in the dry riverbed of the Kern River near the intersection of Old River Road and Stockdale Highway, not far from the California State University, Bakersfield, campus in west Bakersfield.||The low moved into San Luis Obispo County during the night of May 6th-7th, and tracked across Kern County during the morning of the 7th. Moderate showers continued across parts of the central California interior through the morning hours, and continued over the Southern Sierra Nevada into the afternoon. A few of the stronger showers caused some road flooding, including northeast of Chowchilla and northwest of Bakersfield.||As the low moved east of California on May 8th, the cyclonic flow continued to generate showers over the eastern flanks of the Southern Sierra Nevada, some of which drifted west of the crest and into the central and southern San Joaquin Valley. Showers also moved into the Tehachapi Mountains.||Thunderstorms over the Southern Sierra Nevada during the afternoon and evening of May 9th dropped small hail on the floor of Yosemite Valley. Nearly two inches of rain fell on Yosemite Valley, with 1.87 inch falling in only 30 minutes. This heavy rain caused some road flooding and ponding of water on the Yosemite Valley floor.||Further south, thunderstorms over southeastern Kern County produced little rain, but did generate gusty winds. One thunderstorm generated an outflow wind that was measured at 40 mph at the Edwards AFB North Base Auxiliary Field. Winds also gusted to 55 mph in the Indian Wells Valley.",108
473542,SAN BERNARDINO CO.,HELENDALE,8/18/2013,1300,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,78812,C,71,SGX,0,0,Amateur Radio, ,1.02,3,2,N,2,NNE,HELENDALE,8/18/2013,1330,34.7524,-117.323,34.7569,-117.3058,"A land-spout tornado on the west side of the storm near Helendale, was reported to the office twitter account with a photo.","A potent cutoff upper-level low slowly drifted to the south along the central California coast drawing subtropical moisture. This set off thunderstorms over the San Bernardino County mountains and deserts. The majority of the activity occurred in the high desert, including significant rainfall west of Victorville, where radar estimated up to 7 inches of rain at some locations, damaging roads and filling the normally dry Lake El Mirage. A few storms produced flash flooding east of Interstate 15, in the form of a foot of water flowing across Locust Street at State Route 247. Minor flooding also occurred near Apple Valley along Highway 18 at Milpas Road and Highway 247 at Post Office Road. A strong storm on the 18th also produced a land-spout tornado on the west side of the storm near Helendale.",109
500374,YOLO CO.,MERRITT,2/28/2014,1817,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,82996,C,113,STO,0,0,Public, ,0.74,50,3,E,3,SSE,HEBRON,2/28/2014,1822,38.6297,-121.7056,38.6386,-121.6979,"A member of the public witnessed and video recorded a tornado over Conaway Ranch just southeast of Woodland (Yolo County) at approximately 6:17 to 6:22pm Friday evening, February 28th. He reported observing the tornado touch down near County Roads 103 and 25, and traveled north-northeast for about 100 yards. It then lifted back to a funnel cloud for about 400-500 yards before touching back down in a flooded rice field. It traveled for another 100 yards near the levee before lifting. No visible damage observed, and the tornado was rated an EF0.","The first storm moved through Wednesday afternoon into Thursday morning, bringing several inches of snow to higher elevations, mainly above 6000ft. The second storm Friday brought several additional inches of snow, mainly above 5000ft. Thunderstorms developed on Friday afternoon after the cold air moved through. One thunderstorm produced an EF0 tornado just southeast of Woodland.",110
508185,BUTTE CO.,PARADISE SKYPARK ARP,3/25/2014,1815,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,84195,C,7,STO,0,0,Public, ,0.26,10,3,WSW,3,WSW,PARADISE SKYPARK ARP,3/25/2014,1817,39.71,-121.6702,39.7107,-121.6654,"An EF0 tornado touched down near Highway 99 between Skyway Road and Neal Road at around 7:15pm PDT. Winds were estimated to be 65mph. A rotted tree along Neal Road was blown down, and branches were blown off of surrounding trees. Swirl marks were on the ground, but the tornado was no more than 10-15 yards wide.","A trough over the eastern Pacific dropped southward over the region bringing a series of shortwaves across interior Northern California. These shortwaves brought enough instability and moisture to produce tornadic supercells to interior NorCal. One tornado was reported on March 25th and five tornadoes were reported on March 26th. The trough also brought heavy snow to the Northern Sierra Nevada and Western Plumas County, mainly Wednesday and Wednesday night (March 26) with snow levels dropping to 4000-5000 ft.",111
508192,SUTTER CO.,PLEASANT GROVE,3/26/2014,1624,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,84195,C,101,STO,0,0,Broadcast Media, ,0.63,25,3,SW,2,SW,PLEASANT GROVE,3/26/2014,1626,38.8051,-121.5339,38.8063,-121.5222,An EF0 tornado touched down in a field just south of Nicolaus at approximately 5:17pm and lasted a duration of a couple minutes. No damage was reported from the tornado besides swirl marks on the ground.,"A trough over the eastern Pacific dropped southward over the region bringing a series of shortwaves across interior Northern California. These shortwaves brought enough instability and moisture to produce tornadic supercells to interior NorCal. One tornado was reported on March 25th and five tornadoes were reported on March 26th. The trough also brought heavy snow to the Northern Sierra Nevada and Western Plumas County, mainly Wednesday and Wednesday night (March 26) with snow levels dropping to 4000-5000 ft.",112
508187,GLENN CO.,BAYLISS,3/26/2014,1630,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,84195,C,21,STO,0,0,NWS Storm Survey, ,0.7,50,2,WNW,2,W,BAYLISS,3/26/2014,1633,39.5905,-122.0894,39.5833,-122.0801,"Based on eye witness interviews we believe this was the first tornado to touch down around 5:30 pm, and then tracked southeast for about 5-10 minutes. A pheasant pen and an outbuilding both lost their roofs.  The outbuildings roof was made of sheet metal and some individual pieces were thrown between 800-1000 feet east/southeast of the outbuildings location. Some of the heavier pieces (150 lbs) were thrown 350 feet from the original outbuilding.","A trough over the eastern Pacific dropped southward over the region bringing a series of shortwaves across interior Northern California. These shortwaves brought enough instability and moisture to produce tornadic supercells to interior NorCal. One tornado was reported on March 25th and five tornadoes were reported on March 26th. The trough also brought heavy snow to the Northern Sierra Nevada and Western Plumas County, mainly Wednesday and Wednesday night (March 26) with snow levels dropping to 4000-5000 ft.",113
508189,GLENN CO.,BAYLISS,3/26/2014,1633,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,84195,C,21,STO,0,0,NWS Storm Survey, ,0.95,50,3,WSW,2,W,BAYLISS,3/26/2014,1638,39.5722,-122.0993,39.5771,-122.0826,"Based on eye witness interviews, believe this tornado originated around 5:30pm as well and tracked nearly due east along CR41. It removed the roof of a barn near Road R, damaged an outbuilding made of sheet metal, turned over a carport and broke a utility pole (8 inches in diameter) of a local residence just west of Road S.  An outcrop of cottonwood trees on a dairy farm at CR 41 and TT was badly damaged. Some of the tree limbs landed on structures to house calves, but no livestock were injured. Also, down road TT, a stop sign was ripped off its metal pole and thrown 50 yards in the field just east.","A trough over the eastern Pacific dropped southward over the region bringing a series of shortwaves across interior Northern California. These shortwaves brought enough instability and moisture to produce tornadic supercells to interior NorCal. One tornado was reported on March 25th and five tornadoes were reported on March 26th. The trough also brought heavy snow to the Northern Sierra Nevada and Western Plumas County, mainly Wednesday and Wednesday night (March 26) with snow levels dropping to 4000-5000 ft.",114
508190,GLENN CO.,ARTOIS,3/26/2014,1645,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,84195,C,21,STO,0,0,NWS Storm Survey, ,0.58,50,4,SE,4,SE,ARTOIS,3/26/2014,1650,39.5845,-122.1446,39.5788,-122.1526,"Based on eye witness interviews, this tornado originated around 5:45 pm at a residence along CR 39, west of Road P. Based on damage, the tornado appeared to track along the fence of the residence, taking out deciduous trees before turning west and taking out the chain link fence. It threw lawn furniture into the residences pool, and lifted an awning up. Two support beams under the awning were pushed over before the awning was returned to it���s original location resting on the remaining support beams. The tornado then tracked through some orange trees, relieving them of a majority of their fruit, then another row of deciduous trees, pushing them to the west. The tornado then tracked through their almond tree orchard uprooting or breaking 60+ of their trees and removing almonds from other trees. The tornado tracked west to the next resident���s orchard taking out another dozen or so of his trees, but a majority of the crop was stripped off the trees. It then hit a tractor parked near his orchard, removing the shade shield and throwing it 157 feet. (Weight is 90 lbs). It also damaged a large eucalyptus tree with a large portion of the tree falling in between the residence and an outbuilding, with a portion landing on a dog kennel just below the tree. 2 trucks on the premises had a back and passenger rear window blown out by flying debris or hail. One of the tucks also sustained damage to a metal tool box in back of the truck. A debris path was apparent across CR 39 as it moved south of the road and impacted another almond orchard.  Not much damage to north end of orchard, so tornado may have lifted up for a bit. Tornado touched back down just behind the residence and uprooted/broke 30+ trees. A cotton wood tree on the east end of the residence, top 1/3 of the tree was broken off, and landed immediately to the west into an alfalfa field. Toward the end of the row of almond trees near the residence, one of the uprooted trees was thrown 227 yards WSW into the alfalfa field. There was also a 24 foot debris path across the gravel road where the tree was dragged/carried into the field.","A trough over the eastern Pacific dropped southward over the region bringing a series of shortwaves across interior Northern California. These shortwaves brought enough instability and moisture to produce tornadic supercells to interior NorCal. One tornado was reported on March 25th and five tornadoes were reported on March 26th. The trough also brought heavy snow to the Northern Sierra Nevada and Western Plumas County, mainly Wednesday and Wednesday night (March 26) with snow levels dropping to 4000-5000 ft.",115
508191,PLACER CO.,RIEGO,3/26/2014,1710,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,84195,C,61,STO,0,0,NWS Storm Survey, ,4.02,20,4,ENE,4,WNW,ROSEVILLE,3/26/2014,1720,38.7624,-121.4164,38.776,-121.344,"EF0 tornado began in the field just southwest of Roseville, but did not cause damage until it reached the Pleasant Grove Blvd housing developments in West Roseville. The tornado winds were estimated to be 75-85mph. Several windows were blown out amongst the houses, 25-30 feet of fence was blown down, projectile damage was found to stucco. The tornado lasted approximately 5-10 minutes.","A trough over the eastern Pacific dropped southward over the region bringing a series of shortwaves across interior Northern California. These shortwaves brought enough instability and moisture to produce tornadic supercells to interior NorCal. One tornado was reported on March 25th and five tornadoes were reported on March 26th. The trough also brought heavy snow to the Northern Sierra Nevada and Western Plumas County, mainly Wednesday and Wednesday night (March 26) with snow levels dropping to 4000-5000 ft.",116
508194,BUTTE CO.,ANITA,3/29/2014,1840,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,84199,C,7,STO,0,0,Trained Spotter, ,0.01,10,2,N,2,N,ANITA,3/29/2014,1841,39.8435,-121.9744,39.8435,-121.9742,"At approximately 7:40pm, a trained spotter saw a funnel cloud associated with a supercell near Nord, CA while travelling on Highway 99 just east of Cana Highway. He witnessed the funnel cloud briefly touch down to the ground and then lift again. NWS storm survey found an uprooted tree in an orchard where the touchdown occurred, and swirl marks in the ground surrounding the tree. No injuries were reported.","A Pacific front moved through interior Northern California March 28-30th which brought rain and heavy snow to the area. Increased shear and CAPE developed in the Sacramento Valley on the 29th. A supercell strengthened in the Central Sacramento Valley that afternoon that eventually produced an EF0 tornado near Nord, CA that evening.",117
553278,LOS ANGELES CO.,VIEW PARK,12/12/2014,920,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,92368,C,37,LOX,0,0,Broadcast Media, ,0.73,10,1,ENE,1,NW,HYDE PARK,12/12/2014,925,33.9823,-118.2913,33.9904,-118.2829,"A weak EF0 tornado developed in south Los Angeles. The tornado damaged the roof of an apartment complex, two residential roofs and a steel billboard.","A strong winter storm moved across Southwestern California, bringing strong winds and significant flooding to the area. Southerly wind gusts between 60 and 80 MPH were reported in the mountains as well as the Central Coast of Santa Barbara county. Due to heavy and intense rainfall, there were numerous reports of flash flooding. The most significant flooding event occurred in the Camarillo Springs area of Ventura county, near the Springs Fire burn scar.",118
560640,KERN CO.,BLACKWELLS CORNER,2/23/2015,1140,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,93361,C,29,HNX,0,0,Public, ,0.5,50,11,SSE,11,SSE,BLACKWELLS CORNER,2/23/2015,1150,35.48,-119.79,35.48,-119.79,Tornado spotted and photographed by the public. Estimated width 50 Yards with an estimated length of 1/2  mile. The duration of the tornado was estimated at 10 minutes.,"The persistent high pressure over region began to break down on February 21, 2015, allowing a low pressure system to drop south into Central California on Sunday, February 22, directly over the San Joaquin Valley. The storm system lingered over the area through Monday, February 23. The storm brought showers and thunderstorms to the San Joaquin Valley and Sierra Foothills. The showers and|thunderstorms produced heavy rainfall across parts of Kern County where flood|advisories were issued due to ponding of water on roadways. These advisories included the south end of the San Joaquin Valley as well as the Kern County mountain and desert areas. ||The upper level-low persisted until the 23rd, and wrap-around moisture flowed from the northeast into the east side of the San Joaquin Valley. Snow levels were fairly constant around 5000 feet over Kern and Tulare Counties during the 22nd-23rd. Around 5 to 10 inches of snow fell over the mountains of Kern and Tulare Counties, mainly during the afternoon of the 22nd and into the morning of the 23rd, and mainly above 6000 feet. A few snow showers persisted over the Sierra Nevada into the afternoon of the 23rd with a few locations in the high Sierra receiving 12 to 20 inches of snow over the two days. In addition, some instability showers and isolated thunderstorms developed in western Kern County around midday on the 23rd. One of the thunderstorms produced a brief weak tornado to the southwest of Belridge, or northwest of Taft, in the hills of the Temblor Range facing the southwestern San Joaquin Valley. There were reports of small hail about 0.25 inch in diameter reported with these thunderstorms. ||Storm total rainfall amounts during the 22nd-23rd were around 0.5 to one inch over the San Joaquin Valley from Fresno southward, up to one inch of rain fell in the desert areas, and around 1 to 1.5 inches (with some locally higher amounts) fell over the southern Sierra Nevada and adjacent foothills mainly below 5000 feet. The Tehachapi Mountains received around one quarter to one-half inch of rain, including a few inches of snow above 5000 feet.",119
566125,RIVERSIDE CO.,DESERT CENTER,4/21/2015,1450,Tornado, ,EF0,0,0,5000,0,CA,PST-8, ,94146,C,65,PSR,0,0,NWS Storm Survey, ,10,200,6,N,6,N,DESERT CENTER,4/21/2015,1505,33.8,-115.4,33.8,-115.4,"Isolated thunderstorms developed across portions of far southeast California, including eastern Riverside county, during the afternoon hours on April 21st. For the most part the storms were not especially strong, however one thunderstorm located about 6 miles north of Desert Center produced a small, rope-like tornado which traveled nearly 10 miles over mostly open country. The tornado was first reported from an aircraft pilot at about 1447PST and local broadcast media later confirmed the tornado with photographs. Additionally, photos and videos from the public showed the tornado, which did not produce any injuries. The tornado did produce modest damage; several windshields were broken from flying rocks and a number of solar panels were destroyed. The tornado was officially confirmed through an NWS remote storm survey and was classified as an EF0 tornado.","Isolated thunderstorms developed across portions of eastern Riverside county during the afternoon hours on April 21st, and for the most part the storms were not especially strong. However, an isolated storm developed about 6 miles north of Desert Center, and the storm produced a small, rope-like tornado estimated to be EF0 in strength. Numerous photos were taken of this storm by the public, and fortunately the damage that it caused was not substantial. No injuries were reported.",120
593507,EL DORADO CO.,FALLEN LEAF,7/8/2015,2005,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,98697,C,17,REV,0,0,Public, ,2.68,10,4,N,2,N,CAMP RICHARDSON,7/8/2015,2020,38.9728,-120.071,38.9541,-120.0274,Two photographs indicated a waterspout on Lake Tahoe. Eyewitnesses noted that the waterspout started near the mouth of Emerald Bay and moved quickly southeast towards Tahoe Keys. The waterspout dissipated before reaching land.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month.,121
582518,SAN BERNARDINO CO.,LANDERS,7/19/2015,1600,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,96732,C,71,VEF,0,0,Public, ,0.24,50,2,N,2,SSW,YUCCA VLY GNT RCK AR,7/19/2015,1601,34.2997,-116.4015,34.3028,-116.3996,Two landspouts were photographed in open desert just north of Landers. No damage occurred.,A huge push of monsoon moisture from Hurricane Dolores fueled a major outbreak of flash flooding and severe weather in the Mojave Desert and southern Great Basin.,122
583622,LASSEN CO.,CONSTANTIA,7/20/2015,1745,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,97061,C,35,REV,0,0,Social Media, ,3.15,20,1,ESE,3,SSE,CONSTANTIA,7/20/2015,1805,39.9445,-120.0153,39.9129,-120.0044,Three separate Facebook posts and a Twitter post showed pictorial evidence a non-supercell tornado (landspout most likely) east of highway 395 in Lassen County.,"A non-supercell tornado occurred over far southeastern Lassen County on the evening of the 20th, with a burn scar debris flow on the 21st.",123
599391,RIVERSIDE CO.,MECCA,8/6/2015,1915,Tornado, ,EF1,0,2,18000000,0,CA,PST-8, ,100012,C,65,SGX,0,0,NWS Storm Survey, ,3.98,900,2,W,2,SSE,(TRM)THERMAL ARPT,8/6/2015,1945,33.5646,-116.1083,33.6005,-116.1523,"The damage was west of Highway 111 between 64th and 66th Avenues, paralleling Highway 86 towards the mountains, or approximately 3 1/2 miles. An emergency manager for the Imperial irrigation water district (IID) reported a total of 140 poles damaged, 30 of which were steel.","Monsoon moisture and some instability from an easterly wave resulted in scattered thunderstorms over the mountains and lower deserts. Most notable of these was a severe thunderstorm that occurred near Mecca in the southern Coachella Valley during the evening. This storm produced a copious amount of lightning and very strong, damaging winds (over 100 power poles damaged or destroyed). While the precipitation did not hit many gages, the Kent Sea Farms gage, near Mecca, recorded 0.32 inches of rain with this storm. After storm damage surveys, it was concluded that the most likely cause of the damage was a brief, nearly-stationary, EF1 tornado.",124
605186,RIVERSIDE CO.,HOMELAND,10/17/2015,1340,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,101147,C,65,SGX,0,0,Broadcast Media, ,0.04,50,2,SSW,2,SSW,HOMELAND,10/17/2015,1350,33.6971,-117.135,33.6969,-117.1343,"Numerous reports through the broadcast media and social media of a brief landspout near Menifee. The funnel was nearly stationary and occurred over open terrain, with no damage reported.","From the 12th to the 20th of October, an upper low traversed the southwest in a large loop, passing over Southern California twice. This period saw scattered showers and isolated thunderstorms. The majority of activity stayed below severe limits, but a brief landspout was reported near Menifee on the 17th.",125
605791,STANISLAUS CO.,DENAIR,11/15/2015,1354,Tornado, ,EF1,0,0,1000000,200000,CA,PST-8, ,101272,C,99,STO,0,0,NWS Storm Survey, ,3.04,150,1,W,2,E,DENAIR,11/15/2015,1415,37.5306,-120.8118,37.528,-120.7564,"A severe thunderstorm produced a tornado with multiple touch downs that moved through the north section of Denair, CA touching down around 1:54 pm PST and ending around 2:15 pm PST on Sunday, November 15, 2015. There were no injuries. About 21 homes were impacted, 2 of them with major damage, but most with minor roof damage. Many fences were knocked down. Numerous trees and tree branches were brought down, including several large trees and numerous sections of trees in walnut groves. Power lines were knocked down causing local power outages. The multiple touch down path was about 3 miles long.  The damage path was about 175-200 yards at the widest point.",A Pacific front moved through interior Northern California bringing rain and mountain snow. Increased shear and instability developed in the afternoon that producing severe storms with large hail and an EF1 tornado.,126
605920,EL DORADO CO.,CLARKSVILLE,12/24/2015,1500,Tornado, ,EF1,0,0,1000000,0,CA,PST-8, ,101296,C,17,STO,0,0,Broadcast Media, ,6.21,100,4,NW,1,NW,SHINGLE SPGS ARPT,12/24/2015,1530,38.705,-121.1157,38.6919,-121.0018,"A tornado touched down at Folsom Lake, and tracked eastward through El Dorado Hills, damaging business and home roofs, and knocking down fences and trees. The tornado continued eastward about 6 miles into Cameron Park, though it was not on the ground continuously. More roofs, trees, and fences were damaged in Cameron Park. No injuries were reported, though a large tree narrowly missed falling on a vehicle with a family of 4.","A storm from the Gulf of Alaska brought over 2 feet of mountain snow, with lighter amounts into the foothills. Severe thunderstorms developed behind a cold front on the afternoon of the 24th and produced 2 tornadoes, one touching down in El Dorado Hills, the other in Ceres.",127
611403,STANISLAUS CO.,(MOD)MODESTO ARPT,12/24/2015,1515,Tornado, ,EF0,0,0,20000,0,CA,PST-8, ,101296,C,99,STO,0,0,NWS Storm Survey, ,0.23,30,1,SSW,1,S,(MOD)MODESTO ARPT,12/24/2015,1520,37.619,-120.9569,37.6175,-120.9531,"EFO tornado damage was confirmed in Ceres from Davis Rd. to Vinewood Dr. by a NWS damage survey team. A carport collapsed causing damage to a house. Several houses, trees and fences were damaged. The tornado was only on the ground for a brief time.","A storm from the Gulf of Alaska brought over 2 feet of mountain snow, with lighter amounts into the foothills. Severe thunderstorms developed behind a cold front on the afternoon of the 24th and produced 2 tornadoes, one touching down in El Dorado Hills, the other in Ceres.",128
614764,SAN BENITO CO.,DUNNEVILLE CORNERS,1/6/2016,850,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,102865,C,69,MTR,0,0,NWS Employee, ,0.67,20,1,SE,2,ESE,DUNNEVILLE CORNERS,1/6/2016,851,36.9373,-121.3821,36.9402,-121.3705,"At 8:50 AM PST on the morning of January 6, 2016, a weak tornado touched down in a field between Highway 156 and Orchard Road approximately 7 miles north of Hollister, CA in San Benito County. Results from a damage survey conducted by the National Weather Service later that day showed the damage to be consistent with a tornado	of EF-0 intensity (maximum wind speeds of 75 MPH). The tornado lasted just a minute or two and caused spotty damage along a 3/4-mile length path 10-20 yards in width that crossed Orchard Road as it moved to the north-northeast. Two large barns/sheds were moderately-to-significantly damaged along with a fence and some trees.","At 8:50 AM PST on the morning of January 6, 2016, a weak tornado touched down in a field between Highway 156 and Orchard Road approximately 7 miles north of Hollister, CA in San Benito County. Results from a damage survey conducted by the National Weather Service later that day showed the damage to be consistent with a tornado	of EF-0 intensity (maximum wind speeds of 75 MPH). The tornado lasted just a minute or two and caused spotty damage along a 3/4-mile length path 10-20 yards in width that crossed Orchard Road as it moved to the north-northeast. Two large barns/sheds were moderately-to-significantly damaged along with a fence and some trees.",129
608302,SAN BENITO CO.,DUNNEVILLE CORNERS,1/6/2016,850,Tornado, ,EF0,0,0,0,75000,CA,PST-8, ,101646,C,69,MTR,0,0,NWS Employee, ,0.61,20,1,SE,2,ESE,DUNNEVILLE CORNERS,1/6/2016,852,36.9381,-121.3815,36.9402,-121.3708,"A weak (EF-0) tornado touched down in a field between Highway 156 and Orchard Road approximately 7 miles north of Hollister, CA in San Benito County. The tornado last just a minute or two and caused spotty damage along a 3/4-mile length path that was 10-20 yards in width. A large shed sustained significant damage with its roof blown off. The roof was also blown off a barn and there was significant damage to a fence on the same property.","A strong Pacific storm swept through the San Francisco Bay Area and Monterey Bay Area on Wednesday, January 6. This storm produced heavy rain, minor flooding, damaging winds, a funnel cloud, and one confirmed tornado.",130
